record_id,visit_date,month,season,region,state,city,attraction,origin_country,party_type,party_size,accommodation,purpose,stay_nights,avg_spend_usd_per_person,satisfaction_rating_1_5
3929,2021-09-22,9,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,2,Hotel,Business,1,263.95,4.0
3930,2020-10-16,10,Autumn,West,AZ,Grand Canyon,Grand Canyon National Park,Canada,Group,2,Hotel,Leisure,0,91.66,4.2
3931,2024-08-28,8,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,2,Vacation Rental,Leisure,4,169.42,3.7
3932,2021-11-06,11,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Family,1,Hotel,Visiting Friends/Family,2,157.01,4.5
3933,2024-12-30,12,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,1,Hotel,Business,1,248.82,4.1
3934,2022-08-03,8,Summer,Northeast,DC,Washington DC,National Mall / Museums,United States,Solo,1,Vacation Rental,Leisure,2,244.91,3.5
3935,2018-04-02,4,Spring,West,CA,Los Angeles,Hollywood / Beaches,United Kingdom,Family,1,Hotel,Leisure,3,223.48,4.1
3936,2020-05-29,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,India,Group,1,Vacation Rental,Leisure,5,321.17,4.6
3937,2022-05-23,5,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Group,2,Hotel,Visiting Friends/Family,2,206.49,4.3
3938,2021-11-12,11,Autumn,South,FL,Miami,South Beach / Art Deco,United States,Couple,1,Hotel,Leisure,5,198.06,3.5
3939,2018-04-17,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,3,Hotel,Leisure,4,65.86,3.6
3940,2023-05-05,5,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,1,Resort,Leisure,1,173.99,4.2
3941,2021-08-19,8,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,2,Hotel,Leisure,0,75.71,5.0
3942,2019-01-22,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United Kingdom,Couple,1,Hotel,Business,0,251.35,4.2
3943,2022-02-16,2,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Hotel,Leisure,3,295.81,3.9
3944,2022-01-21,1,Winter,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Solo,3,Hotel,Leisure,3,173.05,4.0
3945,2020-05-07,5,Spring,Northeast,DC,Washington DC,National Mall / Museums,France,Couple,2,Vacation Rental,Leisure,9,283.03,4.6
3946,2018-10-10,10,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,Other,Solo,1,Hotel,Leisure,1,189.77,4.7
3947,2019-08-06,8,Summer,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Couple,1,Hotel,Leisure,3,130.53,3.0
3948,2020-05-11,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,5,Hotel,Leisure,2,271.17,4.0
3949,2019-10-05,10,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,India,Solo,2,Vacation Rental,Leisure,4,147.23,4.4
3950,2022-07-10,7,Summer,West,WA,Seattle,Pike Place / Space Needle,United States,Solo,2,Hotel,Leisure,5,213.55,4.1
3951,2018-11-03,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,3,Resort,Leisure,4,101.15,4.6
3952,2025-04-20,4,Spring,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,4,Hotel,Leisure,3,121.71,3.9
3953,2021-09-28,9,Autumn,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,3,Hostel,Leisure,3,299.11,4.4
3954,2023-10-10,10,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,1,Hotel,Leisure,1,189.95,5.0
3955,2018-11-22,11,Autumn,Northeast,DC,Washington DC,National Mall / Museums,United States,Family,1,Hotel,Visiting Friends/Family,0,235.11,5.0
3956,2020-12-12,12,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,United Kingdom,Family,1,Resort,Leisure,1,270.07,4.5
3957,2023-01-13,1,Winter,Northeast,NY,Niagara Falls,Niagara Falls,United States,Family,1,Resort,Leisure,6,160.78,4.0
3958,2019-06-18,6,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,3,Friends/Family,Leisure,2,176.05,3.8
3959,2020-09-15,9,Autumn,West,AZ,Grand Canyon,Grand Canyon National Park,Brazil,Solo,1,Resort,Leisure,5,80.82,4.6
3960,2024-10-27,10,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,Canada,Family,2,Hotel,Leisure,4,230.86,3.9
3961,2018-06-23,6,Summer,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,3,Vacation Rental,Leisure,2,126.26,3.4
3962,2024-08-23,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,2,Hotel,Leisure,4,248.86,3.6
3963,2024-09-20,9,Autumn,West,CA,Los Angeles,Hollywood / Beaches,Australia,Family,1,Hotel,Leisure,5,227.01,4.6
3964,2018-08-09,8,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,6,Hotel,Leisure,6,163.39,4.7
3965,2020-06-05,6,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,1,Hotel,Leisure,1,198.15,3.6
3966,2018-09-08,9,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,India,Couple,3,Hotel,Leisure,6,139.59,4.0
3967,2019-02-08,2,Winter,West,CA,Yosemite,Yosemite National Park,United States,Solo,1,Hotel,Leisure,5,110.54,3.9
3968,2025-02-05,2,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,Other,Couple,1,Hotel,Leisure,6,235.86,2.9
3969,2021-04-26,4,Spring,West,AZ,Grand Canyon,Grand Canyon National Park,United Kingdom,Family,2,Friends/Family,Leisure,4,143.1,3.5
3970,2023-10-18,10,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Group,2,Resort,Event/Conference,3,197.71,4.6
3971,2020-10-27,10,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,China,Couple,2,Hotel,Visiting Friends/Family,2,197.75,4.3
3972,2019-01-25,1,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,2,Hotel,Leisure,4,189.67,4.1
3973,2024-04-23,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,1,Hotel,Leisure,3,171.61,4.1
3974,2019-05-29,5,Spring,West,WA,Seattle,Pike Place / Space Needle,Canada,Family,3,Hotel,Business,2,210.61,4.3
3975,2018-11-28,11,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,1,Resort,Business,2,119.22,4.4
3976,2023-12-26,12,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,1,Vacation Rental,Visiting Friends/Family,4,290.31,3.2
3977,2019-05-19,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Couple,1,Hotel,Leisure,5,265.18,4.9
3978,2019-09-26,9,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Couple,1,Resort,Leisure,4,261.69,4.1
3979,2024-10-20,10,Autumn,West,CA,Yosemite,Yosemite National Park,United States,Family,1,Hotel,Leisure,2,139.4,3.6
3980,2018-10-21,10,Autumn,Northeast,DC,Washington DC,National Mall / Museums,India,Family,2,Hotel,Leisure,1,143.43,5.0
3981,2022-05-30,5,Spring,Northeast,NY,Niagara Falls,Niagara Falls,United States,Group,2,Hotel,Visiting Friends/Family,3,160.98,3.4
3982,2022-09-26,9,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,6,Resort,Leisure,5,192.68,4.6
3983,2022-08-09,8,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,United Kingdom,Family,2,Hotel,Leisure,8,143.24,3.6
3984,2021-08-27,8,Summer,South,FL,Miami,South Beach / Art Deco,United States,Solo,4,Friends/Family,Leisure,7,217.6,3.9
3985,2020-04-03,4,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,2,Hotel,Event/Conference,4,184.47,3.6
3986,2020-06-24,6,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United Kingdom,Couple,2,Vacation Rental,Visiting Friends/Family,3,163.89,4.1
3987,2021-12-10,12,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,2,Hotel,Leisure,2,164.44,5.0
3988,2025-01-07,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,3,Vacation Rental,Leisure,1,294.17,3.6
3989,2018-01-20,1,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,Other,Group,2,Hotel,Leisure,5,284.82,3.1
3990,2020-11-07,11,Autumn,South,FL,Miami,South Beach / Art Deco,United States,Couple,4,Hotel,Event/Conference,3,159.37,2.9
3991,2022-05-29,5,Spring,West,WY,Yellowstone,Yellowstone National Park,Canada,Solo,9,Hotel,Leisure,4,78.69,4.3
3992,2021-04-26,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,1,Hotel,Leisure,3,240.15,5.0
3993,2020-07-31,7,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,2,Friends/Family,Leisure,3,319.56,4.2
3994,2024-01-10,1,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Family,3,Resort,Leisure,2,194.43,3.8
3995,2021-10-04,10,Autumn,West,CA,San Francisco,Golden Gate / Alcatraz,Other,Family,1,Hotel,Education/Research,2,209.85,4.1
3996,2018-10-20,10,Autumn,Northeast,DC,Washington DC,National Mall / Museums,United States,Solo,1,Hotel,Leisure,1,239.71,3.6
3997,2021-10-18,10,Autumn,West,WY,Yellowstone,Yellowstone National Park,Germany,Solo,2,Vacation Rental,Event/Conference,1,71.01,3.8
3998,2019-10-21,10,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,5,Vacation Rental,Leisure,2,209.69,3.9
3999,2024-05-27,5,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,3,Hotel,Leisure,4,228.91,3.3
4000,2020-02-12,2,Winter,West,WA,Seattle,Pike Place / Space Needle,United States,Family,2,Hotel,Leisure,4,192.69,4.1
4001,2019-10-09,10,Autumn,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,1,Hotel,Leisure,1,88.71,4.1
4002,2024-06-01,6,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,India,Family,3,Friends/Family,Leisure,1,304.37,4.8
4003,2018-12-30,12,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Couple,3,Resort,Leisure,1,280.04,4.7
4004,2018-12-31,12,Winter,West,CA,Yosemite,Yosemite National Park,United States,Family,1,Vacation Rental,Leisure,3,107.45,4.0
4005,2018-03-24,3,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,1,Hotel,Visiting Friends/Family,2,262.09,3.9
4006,2021-12-14,12,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Solo,1,Hotel,Leisure,3,119.51,3.4
4007,2025-03-23,3,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,3,Vacation Rental,Leisure,2,236.39,4.7
4008,2024-02-12,2,Winter,West,WY,Yellowstone,Yellowstone National Park,United States,Couple,3,Resort,Leisure,2,92.14,4.9
4009,2018-02-22,2,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,2,Hotel,Event/Conference,5,194.66,4.4
4010,2022-05-13,5,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,4,Hotel,Business,3,245.73,3.1
4011,2023-09-08,9,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,4,Hotel,Leisure,4,219.85,4.1
4012,2018-11-10,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,1,Resort,Leisure,1,244.18,3.7
4013,2021-12-07,12,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,3,Hotel,Leisure,1,225.04,4.4
4014,2018-12-19,12,Winter,Northeast,NY,Niagara Falls,Niagara Falls,United States,Solo,3,Hotel,Leisure,6,127.4,3.2
4015,2018-11-18,11,Autumn,South,FL,Miami,South Beach / Art Deco,United States,Group,1,Hotel,Visiting Friends/Family,0,119.1,4.9
4016,2018-02-05,2,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,2,Vacation Rental,Leisure,4,242.19,4.5
4017,2023-04-26,4,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,India,Solo,1,Friends/Family,Leisure,3,260.6,4.1
4018,2023-03-20,3,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,5,Camping,Leisure,2,150.52,4.5
4019,2023-02-28,2,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,1,Camping,Event/Conference,3,184.82,4.2
4020,2021-06-19,6,Summer,West,CA,Yosemite,Yosemite National Park,United States,Group,2,Friends/Family,Visiting Friends/Family,4,106.47,3.8
4021,2020-07-30,7,Summer,West,CA,Los Angeles,Hollywood / Beaches,Other,Family,5,Hotel,Leisure,4,251.16,4.9
4022,2021-06-25,6,Summer,South,FL,Miami,South Beach / Art Deco,United States,Family,1,Vacation Rental,Leisure,2,167.7,5.0
4023,2018-07-23,7,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,Other,Couple,1,Camping,Leisure,0,167.4,4.4
4024,2018-03-02,3,Spring,West,CA,Los Angeles,Hollywood / Beaches,Other,Family,2,Resort,Leisure,3,259.26,3.3
4025,2020-11-18,11,Autumn,Northeast,NY,Niagara Falls,Niagara Falls,United States,Family,1,Resort,Leisure,8,130.03,3.8
4026,2021-05-03,5,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,3,Hotel,Leisure,3,281.42,4.0
4027,2022-07-31,7,Summer,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Solo,3,Hotel,Leisure,5,194.24,5.0
4028,2020-05-09,5,Spring,Northeast,DC,Washington DC,National Mall / Museums,Other,Couple,1,Hotel,Leisure,7,310.22,4.4
4029,2023-04-18,4,Spring,West,CA,Yosemite,Yosemite National Park,United States,Couple,1,Hotel,Leisure,1,159.4,4.4
4030,2019-02-04,2,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,1,Hotel,Leisure,4,185.38,3.7
4031,2023-11-17,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,2,Hostel,Leisure,5,278.62,3.2
4032,2020-10-22,10,Autumn,Northeast,NY,Niagara Falls,Niagara Falls,Other,Couple,2,Hotel,Visiting Friends/Family,2,214.94,4.1
4033,2019-12-18,12,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,1,Hotel,Leisure,4,211.54,4.5
4034,2024-08-03,8,Summer,West,WY,Yellowstone,Yellowstone National Park,United States,Couple,2,Hotel,Leisure,6,107.96,4.2
4035,2019-03-04,3,Spring,West,CA,Yosemite,Yosemite National Park,United States,Solo,2,Vacation Rental,Leisure,2,148.69,4.0
4036,2018-05-04,5,Spring,West,WY,Yellowstone,Yellowstone National Park,China,Family,4,Hotel,Business,3,144.58,4.7
4037,2023-03-20,3,Spring,South,FL,Miami,South Beach / Art Deco,United Kingdom,Group,1,Hotel,Event/Conference,5,197.91,4.7
4038,2022-12-20,12,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Family,1,Hotel,Leisure,3,287.11,4.3
4039,2024-12-05,12,Winter,West,CA,Los Angeles,Hollywood / Beaches,Other,Couple,1,Hotel,Leisure,3,272.61,4.5
4040,2021-02-06,2,Winter,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Family,4,Hotel,Leisure,6,108.19,4.5
4041,2022-01-01,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,1,Hotel,Event/Conference,2,115.9,2.6
4042,2022-10-10,10,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,Other,Couple,5,Hotel,Leisure,5,144.32,4.0
4043,2021-03-04,3,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,Canada,Family,1,Hotel,Leisure,2,179.04,3.3
4044,2020-03-18,3,Spring,Northeast,DC,Washington DC,National Mall / Museums,Other,Couple,4,Hotel,Leisure,4,284.4,3.8
4045,2023-08-01,8,Summer,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Group,4,Resort,Leisure,1,176.13,3.1
4046,2019-05-14,5,Spring,West,CA,Yosemite,Yosemite National Park,United Kingdom,Couple,1,Vacation Rental,Leisure,5,120.89,3.9
4047,2018-02-04,2,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,3,Hotel,Leisure,3,262.81,3.8
4048,2025-01-23,1,Winter,West,WA,Seattle,Pike Place / Space Needle,United States,Couple,2,Vacation Rental,Leisure,0,184.57,3.2
4049,2019-11-30,11,Autumn,South,FL,Miami,South Beach / Art Deco,Other,Family,3,Resort,Business,1,175.18,3.9
4050,2018-02-18,2,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,3,Hotel,Leisure,2,230.31,4.6
4051,2020-08-27,8,Summer,West,WA,Seattle,Pike Place / Space Needle,United States,Couple,1,Friends/Family,Leisure,2,106.7,4.2
4052,2018-01-22,1,Winter,Northeast,DC,Washington DC,National Mall / Museums,United States,Couple,1,Hotel,Leisure,2,122.22,3.9
4053,2022-07-11,7,Summer,South,FL,Miami,South Beach / Art Deco,United States,Couple,2,Resort,Leisure,3,163.69,4.3
4054,2023-01-18,1,Winter,West,WA,Seattle,Pike Place / Space Needle,Australia,Couple,1,Friends/Family,Leisure,4,142.38,4.1
4055,2023-03-15,3,Spring,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,1,Hostel,Leisure,6,254.48,2.8
4056,2018-08-01,8,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,1,Hotel,Leisure,7,241.85,2.8
4057,2022-04-13,4,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,2,Vacation Rental,Leisure,0,260.92,4.4
4058,2018-07-25,7,Summer,Northeast,DC,Washington DC,National Mall / Museums,China,Solo,4,Hotel,Leisure,3,99.35,4.1
4059,2024-12-26,12,Winter,Northeast,DC,Washington DC,National Mall / Museums,United States,Couple,1,Vacation Rental,Leisure,1,196.52,4.2
4060,2024-02-05,2,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,3,Hotel,Education/Research,3,286.28,4.4
4061,2022-02-27,2,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Group,1,Hotel,Event/Conference,3,223.79,3.8
4062,2020-12-02,12,Winter,South,FL,Miami,South Beach / Art Deco,United States,Couple,2,Hotel,Leisure,1,203.25,4.4
4063,2020-09-11,9,Autumn,West,CA,Los Angeles,Hollywood / Beaches,Canada,Couple,2,Vacation Rental,Business,5,164.91,4.6
4064,2019-07-17,7,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,4,Resort,Visiting Friends/Family,4,293.56,4.0
4065,2022-02-06,2,Winter,West,WA,Seattle,Pike Place / Space Needle,Other,Family,1,Hotel,Leisure,6,263.84,3.5
4066,2024-08-01,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,4,Hotel,Leisure,1,247.69,3.7
4067,2019-01-26,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Hotel,Visiting Friends/Family,2,153.53,5.0
4068,2020-12-01,12,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,3,Hotel,Leisure,3,203.15,3.3
4069,2022-06-24,6,Summer,West,WY,Yellowstone,Yellowstone National Park,United States,Family,2,Hotel,Leisure,4,123.81,4.1
4070,2025-09-22,9,Autumn,West,CA,San Francisco,Golden Gate / Alcatraz,Other,Solo,1,Hotel,Leisure,5,236.7,4.1
4071,2018-11-20,11,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,4,Hotel,Business,4,183.29,4.1
4072,2020-11-16,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,1,Vacation Rental,Education/Research,3,148.56,5.0
4073,2021-03-17,3,Spring,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Group,5,Hotel,Education/Research,4,134.37,3.9
4074,2021-12-16,12,Winter,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,1,Hotel,Leisure,3,245.35,4.6
4075,2018-03-27,3,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United Kingdom,Solo,2,Resort,Business,4,229.19,4.4
4076,2020-11-08,11,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,Other,Couple,3,Resort,Leisure,1,273.68,4.3
4077,2022-11-20,11,Autumn,West,CA,Los Angeles,Hollywood / Beaches,United Kingdom,Family,1,Vacation Rental,Leisure,2,186.55,4.0
4078,2023-01-05,1,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,5,Hotel,Leisure,2,255.22,4.2
4079,2019-01-19,1,Winter,West,CA,Yosemite,Yosemite National Park,United States,Couple,1,Hotel,Leisure,0,103.51,4.4
4080,2019-06-13,6,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,1,Hotel,Leisure,3,265.03,4.5
4081,2023-09-11,9,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,1,Hotel,Leisure,7,121.22,5.0
4082,2019-12-26,12,Winter,Northeast,DC,Washington DC,National Mall / Museums,Australia,Couple,2,Vacation Rental,Leisure,2,275.17,4.5
4083,2018-10-31,10,Autumn,West,WA,Seattle,Pike Place / Space Needle,Other,Solo,3,Hotel,Leisure,2,217.54,4.6
4084,2023-05-26,5,Spring,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,2,Hotel,Leisure,6,291.74,3.4
4085,2021-05-25,5,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,Germany,Solo,2,Vacation Rental,Leisure,4,131.49,4.4
4086,2024-01-19,1,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United Kingdom,Group,1,Hotel,Leisure,6,195.07,4.0
4087,2020-01-07,1,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Couple,1,Hotel,Leisure,1,213.35,4.3
4088,2024-01-10,1,Winter,Northeast,DC,Washington DC,National Mall / Museums,United Kingdom,Family,1,Hotel,Leisure,2,188.62,5.0
4089,2018-08-01,8,Summer,West,CA,Los Angeles,Hollywood / Beaches,Canada,Couple,1,Hotel,Event/Conference,2,138.78,3.9
4090,2021-04-04,4,Spring,West,AZ,Grand Canyon,Grand Canyon National Park,Germany,Family,4,Vacation Rental,Leisure,0,144.6,4.6
4091,2018-09-21,9,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,1,Hotel,Leisure,2,131.82,4.5
4092,2025-07-09,7,Summer,South,FL,Miami,South Beach / Art Deco,Other,Family,4,Hotel,Business,4,262.05,5.0
